itemID,title,author,publisher,main topic,subtopics,click,basket,order
46387,If We Kiss,Rachel Vail,HarperTeen,YXHB,[YFB],0.0,0.0,0.0
26116,Peaches,Jodi Lynn Anderson,HARPERCOLLINS,YXHB,[YFM],0.0,0.0,0.0
45946,The Giant Rat of Sumatra: Or Pirates Galore,Sid Fleischman,GREENWILLOW,YFC,[YFQ],0.0,0.0,0.0
57249,The Best Halloween Ever,Barbara Robinson,JOANNA COTLER BOOKS,YFQ,[5HCP],0.0,0.0,0.0
35290,The Game of Silence,Louise Erdrich,HARPERCOLLINS,YFT,"[1KBB,YFN]",0.0,0.0,0.0
58271,The Fierce Yellow Pumpkin,Margaret Wise Brown,HARPERCOLLINS,YF,[5HCP],0.0,0.0,0.0
69796,Desire Lines,Jack Gantos,St. Martins Press-3PL,YXGS,[YFB],0.0,0.0,0.0
3,The Chocolate Touch,Patrick Skene Catling,HARPERCOLLINS,YFQ,[YFJ],0.0,0.0,0.0
41532,Billy and the Rebel: Based on a True Civil War Story,Deborah Hopkinson,ALADDIN,YFT,[1KBB],0.0,0.0,0.0
36688,Bella Baxter and the Lighthouse Mystery,"Jane B. Mason, Sarah Hines Stephens",ALADDIN,YFCF,[YFQ],0.0,0.0,0.0
15066,Golden & Grey (an Unremarkable Boy and a Rather Remarkable Ghost),Louise Arnold,ALADDIN,YXHB,"[YFH,YFQ]",0.0,0.0,0.0
70201,The Red-Hot Rattoons,Elizabeth Winthrop,St. Martins Press-3PL,YFB,[YXW],0.0,0.0,0.0
73974,En Garde,Carolyn Keene,ALADDIN,YFCF,[YFZR],0.0,0.0,0.0
73030,Dangerous Plays,Carolyn Keene,ALADDIN,YFCF,[YFZR],0.0,0.0,0.0
61439,So Hard to Say,Alex Sanchez,ALADDIN,YXHL,"[1KBB,YF]",0.0,0.0,0.0
44461,Head Games,Mariah Fredericks,SIMON PULSE,YXHL,[YF],0.0,0.0,0.0
39801,Switched,R. L. Stine,SIMON PULSE,YXHB,"[YFCB,YFD]",0.0,0.0,0.0
76509,Girl Wonder: A Baseball Story in Nine Innings,Deborah Hopkinson,ALADDIN,YFZR,[YFR],0.0,0.0,0.0
75463,A Boy No More,Harry Mazer,ALADDIN,YXPB,"[1KBB,YFT]",0.0,0.0,0.0
5761,Getting to Third Date,Kelly McClymer,SIMON PULSE,YXHL,"[YFM,YFQ]",0.0,0.0,0.0
3322,"Peter and the Starcatchers (Peter and the Starcatchers, Book One)","Ridley Pearson, Dave Barry",DISNEY PR,YXHB,"[YFC,YFH]",0.0,0.0,0.0
6582,No Sisters Sisters Club: A Bailey Fish Adventure,Linda G. Salisbury,LIGHTNING SOURCE INC,YFT,"[1KBB,YXD]",0.0,0.0,0.0
17691,Catscape,Mike Nicholson,Floris Books,YFB,[5AK],0.0,0.0,0.0
64624,Dragonfire,Anne Forbes,Floris Books,YFH,[5AK],0.0,0.0,0.0
49092,Vanessa,Shannon Misselle,AuthorHouse UK,YFB,[YXW],0.0,0.0,0.0
14994,The $66 Summer: A Novel of the Segregated South,John Armistead,MILKWEED ED,YXPB,[YF],0.0,0.0,0.0
59232,Kat & Mouse manga volume 1,Alex de Campi,Tokyopop Press Inc,XADC,[YF],0.0,0.0,0.0
60522,Der Fluch des alten Leisling,Birgit Zaczek,Books on Demand,YF,[4CD],0.0,0.0,0.0
1192,Christoph und die Hollinger-Bande,Toni Traschitzker,Frick Verlag GmbH,Y,"[YF,YFS]",0.0,0.0,0.0
27437,The Colors in My Garden,Sandra Gutierrez-Green,AuthorHouse,YFB,[YX],0.0,0.0,0.0
46456,Home at Last,Susan Middleton Elya,LEE & LOW BOOKS INC,YF,[1KBB],0.0,0.0,0.0
15791,Beautiful Disaster,Kylie Adams,MTV,YXHL,[YFM],0.0,0.0,0.0
14957,EVERYTHING SHE WANTS,Killian,PKBK - POCKET BOOKS,YFB,[YXW],0.0,0.0,0.0
45813,The Fence,Robin Friedman,iUniverse,YFT,"[1KBB,3MP]",0.0,0.0,0.0
45855,Fire and Ice,Erin Hunter,HarperCollins Publishers,YFH,[5AK],0.0,0.0,0.0
5656,Child in a Corner,Leslie Hall,AuthorHouse,YFB,[YX],0.0,0.0,0.0
14882,Every cloud has silver lining. No hay mal que por bien no venga. Menm nan malè ou kapab jwenn bonè.,"Lizzie Gonzales Velasco, Elia Vazquez - Montilla, ",AuthorHouse,YFB,[YNM],0.0,0.0,0.0
12252,Die Elefanten-Königin,Ida. E. Bachmeier,Books on Demand,YF,[4CA],0.0,0.0,0.0
5633,Die Geschichte von Wilhelm Tell,Jürg Schubiger,dtv Verlagsgesellschaft,YFA,"[5AK,1DFA,1DFH,YFB,YFJ]",0.0,0.0,0.0
10331,Candy,Kevin Brooks,dtv Verlagsgesellschaft,YFM,"[5AQ,1DDU-GB-ESL,YXJ]",0.0,0.0,0.0
31901,Dead Letter,Betsy Cromer Byars,SLEUTH,YFCF,[YFZR],0.0,0.0,0.0
54350,Death's Door,Betsy Cromer Byars,SLEUTH,YFCF,[YXHB],0.0,0.0,0.0
39205,The Realm of Possibility,David Levithan,Random House USA Inc,YFU,[YXA],0.0,0.0,0.0
43286,Looking for Alibrandi,Melina Marchetta,KNOPF,YFN,"[YFM,YXF]",0.0,0.0,0.0
74377,Snakecharm,Amelia Atwater-Rhodes,LAUREL LEAF LIB,YFC,"[YFH,YFJ]",0.0,0.0,0.0
26472,Shredderman: Secret Identity,Wendelin van Draanen,DELL CHILDRENS INTL,YFQ,[YFS],0.0,0.0,0.0
52484,"Last Shot: Mystery at the Final Four (the Sports Beat, 1)",John Feinstein,DELL CHILDRENS INTL,YFCF,"[SFM,YFR,YFS]",0.0,0.0,0.0
47164,From Another World,Ana Maria Machado,GROUNDWOOD BOOKS,YF,[1KL],0.0,0.0,0.0
68000,The Mzungu Boy,Meja Mwangi,GROUNDWOOD BOOKS,YF,[1H],0.0,0.0,0.0
15007,"Daffy, der Rettungsflieger",Dirk Elmers,Books on Demand,YF,[4CA],0.0,0.0,0.0
51900,Gabriel and the Hour Book (Yesterday's Classics),Evaleen Stein,Yesterday's Classics,YFT,"[3KH,3KL]",0.0,0.0,0.0
12893,Rainbow Magic: Katie The Kitten Fairy,Daisy Meadows,Hachette Children's Group,YFJ,[5AF],0.0,0.0,0.0
20390,Rainbow Magic: Bella The Bunny Fairy,Daisy Meadows,Hachette Children's Group,YFJ,[5AF],0.0,0.0,0.0
34291,Jack London 1 - Before Adam & Other Stories,Jack London,LEONAUR,FJ,[FL],0.0,0.0,0.0
45592,Der kleine Nick und die Mädchen,"René Goscinny, Jean-Jacques Sempé",Diogenes Verlag AG,YF,"[5AG,5AJ]",0.0,0.0,0.0
39960,The Blue Ghost,Marion Dane Bauer,RANDOM HOUSE,YFCF,[YFD],0.0,0.0,0.0
12481,Sacred Shadows,Maxine Rose Schur,iUniverse,YFT,[1D],0.0,0.0,0.0
46439,The Necklace,Robin Friedman,iUniverse,YFT,"[1KBB,3MP]",0.0,0.0,0.0
10240,Star Struck,Kelly McKain,Usborne Publishing Ltd,YFB,[5AL],0.0,0.0,0.0
63866,Jack London 3 - The Star Rover & Other Stories,Jack London,LEONAUR,FJ,[FL],0.0,0.0,0.0
37253,Jack London 1 - Before Adam & other stories,Jack London,LEONAUR,FJ,[FL],0.0,0.0,0.0
33473,Was wird aus Max?,Ilka Seibt,Books on Demand,YF,[4CA],0.0,0.0,0.0
45637,"Wie man die Welt verändert, oder Nicci macht es besser",Steffen de Cassandro,Books on Demand,YF,"[5AM,5AN,5AP,5AQ,5AS,5AT,5AU,5AX]",0.0,0.0,0.0
68668,Dread Locks,Neal Shusterman,PUFFIN BOOKS,YFD,"[YFJ,YXQ]",0.0,0.0,0.0
29564,Walter the Farting Dog: Trouble at the Yard Sale,"William Kotzwinkle, Glenn Murray",PUFFIN BOOKS,YFC,"[YFP,YFQ]",0.0,0.0,0.0
32038,The Graves Family,Patricia Polacco,PUFFIN BOOKS,YXHB,[YFN],0.0,0.0,0.0
77875,Young CAM Jansen and the Substitute Mystery,David A. Adler,PUFFIN BOOKS,YFCF,[YFS],0.0,0.0,0.0
14838,The Demonata: Lord Loss,Darren Shan,LITTLE BROWN BOOKS FOR YOUNG R,YFC,"[YFD,YFJ]",0.0,0.0,0.0
64115,The End of the World as We Know It,Kathryn M. Balteff,iUniverse,YFB,[YXW],0.0,0.0,0.0
46529,Blood Red Horse,K. M. Grant,WALKER & CO,YFT,[1D],0.0,0.0,0.0
14248,Merlin in Cyberland,Margaret Mann,MUSHROOM PUB,YFJ,"[YFH,YFK]",0.0,0.0,0.0
54282,Un Deux Trois (Dual Language French/English),Opal Dunn,Frances Lincoln Publishers Ltd,YBLB,"[2ADF,YPCK]",0.0,0.0,0.0
20896,"Nele, Ben und das geheimnisvolle Buch",Kerstin Schmale,Schwabenverlag AG,YNR,"[5AK,5PGM,YBL,YF]",0.0,0.0,0.0
15819,A Perfect Mitzvah Gift Book,Anne Hart,iUniverse,YFT,"[3KH,3KL]",0.0,0.0,0.0
16368,"The Mystery at Mt. Fuji: Tokyo, Japan",Carole Marsh,GALLOPADE INTL INC,YFCF,[1F],0.0,0.0,0.0
25523,The Mystery in the Amazon Rainforest: South America,Carole Marsh,GALLOPADE INTL INC,YFCF,[1KL],0.0,0.0,0.0
19170,Waking,Alyxandra Harvey-Fitzhenry,ORCA BOOK PUBL,YFHD,"[YXD,YXG]",0.0,0.0,0.0
63629,Life and Times of AiDa and Doochee,Edward Thomas,AUTHORHOUSE,YFJ,[YFP],0.0,0.0,0.0
43467,Divided City,Theresa Breslin,Penguin Random House Children's UK,YFB,[5AK],0.0,0.0,0.0
30875,Boy Soldier,"Andy McNab, Robert Rigby",Penguin Random House Children's UK,YFC,[5AN],0.0,0.0,0.0
74723,herbsüss-scharfe krallen,Renate Diekwisch,Books on Demand,YF,[4CD],0.0,0.0,0.0
12757,The Underland Chronicles #3: Gregor and the Curse of the Warmbloods,Suzanne Collins,SCHOLASTIC,YFH,[YFC],0.0,0.0,0.0
55867,Hi! Fly Guy: Scholastic Reader Level 2,Tedd Arnold,CARTWHEEL BOOKS,YFQ,[YFP],0.0,0.0,0.0
36135,A Walk in the City,Jo Waters,HEINEMANN LIB,YNMK,"[YNNT,YNT]",0.0,0.0,0.0
63168,Can't Catch Me: And Other Twice-Told Tales,Michael Cadnum,TACHYON PUBN,FYB,[FN],0.0,0.0,0.0
4147,The Flying Dinosaurs and Other Tales,Joan Mary McPhee,Xlibris,YDC,[YFJ],0.0,0.0,0.0
68095,Pete & Re-Pete,Kristy Duval,AuthorHouse,YFB,[YX],0.0,0.0,0.0
75176,One More Clue,Kathy Stinson,FORMAC PUB LTD,YFCF,[1KBC],0.0,0.0,0.0
72916,Der Zauber von Fleisch und Geist,Storm Constantine,Zauberfeder Verlag,FMR,[FMX],0.0,0.0,0.0
53173,The Evil Elves,Bruce Coville,ALADDIN,YFH,"[YFC,YFQ]",0.0,0.0,0.0
78580,Eloise at the Wedding,"Kay Thompson, Hilary Knight",ALADDIN,YXFF,"[YFN,YFQ]",0.0,0.0,0.0
7829,Wicked Tales,Ed Wicke,BOBBYE WICKE,YFJ,[YFQ],0.0,0.0,0.0
12640,Alfred Visits New York City,Eilizabeth O'Neill,Trafford Publishing,YNMK,[YFB],0.0,0.0,0.0
51040,Alfred Visits Florida,Elizabeth O'Neill,Trafford Publishing,YFB,"[1KBB,YNM]",0.0,0.0,0.0
6583,Alfred Visits South Dakota,Elizabeth O'Neill,Trafford Publishing,YFB,"[1KBB,YNM]",0.0,0.0,0.0
22990,Partiers Preferred,Randi Reisfeld,Simon Pulse,YFB,[YX],0.0,0.0,0.0
65176,Bloodlust,Alex Duval,SIMON PULSE,YFCF,[YFD],0.0,0.0,0.0
61360,Five Little Peppers and How They Grew,Margaret Sidney,ALADDIN,YFA,[YFN],0.0,0.0,0.0
6977,Mathematickles!,Betsy Franco,ALADDIN,YNTM,[YDP],0.0,0.0,0.0
54336,Dancing Queen,Erin Downing,SIMON PULSE,YFQ,[YFM],0.0,0.0,0.0
8746,Hardy Boys 5,Scott Lobdell,Papercutz,XADC,[YF],0.0,0.0,0.0
57103,"Hardy Boys #6: Hyde & Shriek, The",Scott Lobdell,Papercutz,XADC,[YF],0.0,0.0,0.0
19042,Nancy Drew 6,Stefan Petrucha,Papercutz,XADC,[YF],0.0,0.0,0.0
25719,Charm School,Anne Fine,Penguin Random House Children's UK,YFB,[5AK],0.0,0.0,0.0
22108,The Granny Project,Anne Fine,Penguin Random House Children's UK,YFB,[5AK],0.0,0.0,0.0
32665,Darkness & Dawn Volume 1 - The Vacant World,George Allen England,LEONAUR,FJ,[FL],0.0,0.0,0.0
70762,Darkness & Dawn Volume 2 - Beyond the Great Oblivion,George Allen England,LEONAUR,FJ,[FL],0.0,0.0,0.0
2393,Mein erstes Bilder-Messbuch,Pia Biehl,Katholisches Bibelwerk,YBL,[5AC],0.0,0.0,0.0
75064,Mark Mandel und die Macht der Heinzel,Oliver Bruschke,Books on Demand,YF,[4CD],0.0,0.0,0.0
52296,Mark Mandel und die Macht der Heinzel,Oliver Bruschke,Books on Demand,YF,[4CD],0.0,0.0,0.0
45203,When I Grow Up I Can Be...,Marie A. Broadwater,AuthorHouse,YFB,[YNK],0.0,0.0,0.0
35380,Crabbe,William Bell,FITZHENRY & WHITESIDE,YFC,[YXS],0.0,0.0,0.0
43749,Storm at Batoche,Maxine Trottier,FITZHENRY & WHITESIDE,YFT,[1KBC],0.0,0.0,0.0
56904,Tell Me No Lies,Malorie Blackman,Pan Macmillan,YFB,[5AK],0.0,0.0,0.0
5956,Darkness & Dawn Volume 3 - The After Glow,George Allen England,LEONAUR,FJ,[FL],0.0,0.0,0.0
1799,Growing Yams in London,Sophia Acheampong,Templar Publishing,YFB,[5AK],0.0,0.0,0.0
45310,Hitler's Canary,Sandi Toksvig,Penguin Random House Children's UK,YFC,"[5AK,YXN]",0.0,0.0,0.0
18642,An Airplane is Born,Ilana Dover,AuthorHouse,YFX,[1KBB],0.0,0.0,0.0
9307,Mao's Last Dancer,Li Cunxin,Penguin Random House Children's UK,YFY,[5AL],0.0,0.0,0.0
64470,Die Abenteuer der Piratenkinder auf den sieben Weltmeeren,Thomas Sagewka,Books on Demand,YFB,[4CA],0.0,0.0,0.0
77962,Autobiography of My Dead Brother,Walter D. Myers,AMISTAD PR,YXJ,"[1KBB,YF,YXQ]",0.0,0.0,0.0
74506,Gridiron Grit,Doug Scancarella,iUniverse,YNWD2,[YFR],0.0,0.0,0.0
31946,Flöckchen,Sandra Nissen,Books on Demand,YF,[4CA],0.0,0.0,0.0
65292,Der Schlüssel des Scarabäus,Michèle Combaz Thyssen,Sistabooks GmbH,FM,[5AN],0.0,0.0,0.0
55711,King of the Cloud Forests,Michael Morpurgo,Egmont UK Ltd,YFB,[5AK],0.0,0.0,0.0
34504,Long Way Home,Michael Morpurgo,Egmont UK Ltd,YFB,[5AH],0.0,0.0,0.0
51143,Mr Nobody's Eyes,Michael Morpurgo,Egmont UK Ltd,YFB,[5AK],0.0,0.0,0.0
14641,The War of Jenkins' Ear,Michael Morpurgo,Egmont UK Ltd,YFS,[5AK],0.0,0.0,0.0
10132,The High-Rise Private Eyes #8: The Case of the Desperate Duck,Cynthia Rylant,HARPERCOLLINS,YFCF,[YFP],0.0,0.0,0.0
60419,The Day It Rained Hearts,Felicia Bond,HARPERCOLLINS,YF,[5HCE],0.0,0.0,0.0
2812,A Secret Gift,Ruth Benjamin,HARPERCOLLINS,YXHB,[YFP],0.0,0.0,0.0
14147,Magic Pony Carousel #1: Sparkle the Circus Pony,Poppy Shire,HARPERCOLLINS,YFC,[YFH],0.0,0.0,0.0
1090,Disaster in the Yukon,Jerry B. Jenkins,Zonderkidz,YFC,"[5PGM,YFK]",0.0,0.0,0.0
49752,Waiting for June,Joyce Sweeney,SKYSCAPE,YF,[YX],0.0,0.0,0.0
28975,Probefahrt,Klaus Berthold,Books on Demand,YF,"[4CA,Y]",0.0,0.0,0.0
56004,The Tent,Gary Paulsen,HARCOURT BRACE & CO,YXE,"[YF,YXZ]",0.0,0.0,0.0
69350,White Lilacs,Carolyn Meyer,HARCOURT BRACE & CO,YXPB,"[1KBB,YF]",0.0,0.0,0.0
3883,Plastic Back,Anna Rakes,iUniverse,YFB,[YXE],0.0,0.0,0.0
48997,Boy Proof,Cecil Castellucci,CANDLEWICK BOOKS,YXH,[YF],0.0,0.0,0.0
77937,The Mushroom Man,Ethel Pochocki,TILBURY HOUSE PUBL,YXHB,[YF],0.0,0.0,0.0
860,The White Seneca,William W. Canfield,Salem Ridge Press,YFT,"[1KBB,3MLQ-US-B,3MLQ-US-C]",0.0,0.0,0.0
50278,At Seneca Castle,William W. Canfield,Salem Ridge Press,YFT,"[1KBB,3MLQ-US-B,3MLQ-US-C]",0.0,0.0,0.0
32748,Last Days in Africville,Dorothy Perkyns,Dundurn,YXPB,"[YFB,YXN]",0.0,0.0,0.0
52008,The Iliad for Boys and Girls,Alfred J. Church,Yesterday's Classics,YFJ,"[1QBAG,1QBAR]",0.0,0.0,0.0
56866,The Odyssey for Boys and Girls (Yesterday's Classics),Alfred J. Church,Yesterday's Classics,YFJ,"[1QBAG,1QBAR]",0.0,0.0,0.0
50128,Listening for Lions,Gloria Whelan,HARPERCOLLINS,YXFF,"[1H,YFN,YFT]",0.0,0.0,0.0
16876,"The Boyfriend List: 15 Guys, 11 Shrink Appointments, 4 Ceramic Frogs and Me, Ruby Oliver",E. Lockhart,DELACORTE PR,YFN,"[YXE,YXF,YXW]",0.0,0.0,0.0
56404,The Time Hackers,Gary Paulsen,DELL CHILDRENS INTL,YFC,[YFH],0.0,0.0,0.0
34921,Deep and Meaningful Diaries from Planet Janet,Dyan Sheldon,CANDLEWICK BOOKS,YXHB,[YF],0.0,0.0,0.0
67572,Secrets in the Sand,Sharon Siamon,WHITECAP BOOKS,YFC,[YFP],0.0,0.0,0.0
4564,Dinosaur Trouble,Dick King-Smith,Penguin Random House Children's UK,YFB,[5AH],0.0,0.0,0.0
36983,The Berenstain Bears and the Big Spelling Bee,Stan Berenstain,HARPER FESTIVAL,YFQ,[YFS],0.0,0.0,0.0
38216,Quicksilver,Stephanie Spinner,LAUREL LEAF LIB,YFC,[YFJ],0.0,0.0,0.0
62113,Angels in Pink: Raina's Story,Lurlene McDaniel,LAUREL LEAF LIB,YXHB,[YF],0.0,0.0,0.0
40897,"Nothing But Drama, Volume 1",Reshonda Tate Billingsley,POCKET BOOKS,YXHB,"[1KBB,YFK]",0.0,0.0,0.0
34892,Simply Divine,Jacquelin Thomas,Pocket Books,YFB,[YX],0.0,0.0,0.0
44355,Away West,Patricia McKissack,PUFFIN BOOKS,YFT,[1KBB],0.0,0.0,0.0
65980,Best Foot Forward,Joan Bauer,SPEAK,YXHB,"[YF,YXD]",0.0,0.0,0.0
6874,Black and White,Paul Volponi,SPEAK,YXHB,"[SFM,YFR]",0.0,0.0,0.0
21201,Millions of Cats,Wanda Gág,PUFFIN BOOKS,YFP,[YFA],0.0,0.0,0.0
55578,Horrible Harry and the Goog,Suzy Kline,PUFFIN BOOKS,YFC,"[YFQ,YFS]",0.0,0.0,0.0
22611,"My Very First Library: My Very First Book of Colors, My Very First Book of Shapes, My Very First Boo",Eric Carle,PHILOMEL,YBLD,"[YBLC,YBLH]",0.0,0.0,0.0
21960,Never Trust a Troll! #18,Kate McMullan,GROSSET DUNLAP,YFQ,"[YFH,YFS]",0.0,0.0,0.0
41306,Die Prinzessin,"Arnold Schönberg, Peter Schössow","Hanser, Carl GmbH + Co.",YBCS,"[5AD,YBL,YNC]",0.0,0.0,0.0
70805,Terror in Branco Grande,Jerry B. Jenkins,Zonderkidz,YFC,"[5PGM,YFK]",0.0,0.0,0.0
21737,Ruby the Copycat,Peggy Rathmann,SCHOLASTIC,YXD,[YF],0.0,0.0,0.0
42309,Wanda Witch and the Stray Dragon,"Rose Impey, Katharine McEwen",CARTWHEEL BOOKS,YFP,[YFH],0.0,0.0,0.0
6106,"Our Demons, Our Forefathers","Thomas Demello, Thomas Nickerson",AuthorHouse,DNT,[FM],0.0,0.0,0.0
17179,My Life and Death by Alexandra Canarsie,Susan Heyboer O'Keefe,PEACHTREE PUBL LTD,YXE,"[YF,YXD]",0.0,0.0,0.0
72087,Dancing with Elvis,Lynda Stephenson,WM B EERDMANS CO (JUVENILE),YXPB,[YF],0.0,0.0,0.0
77541,On Their Own: A Journey to Jamestown,Marie Stone,WHITE MANE PUB CO INC,YFT,[1KBB],0.0,0.0,0.0
6142,The Witling,Vernor Vinge,St. Martins Press-3PL,FJ,[FL],0.0,0.0,0.0
55450,More Snacks!: A Thanksgiving Play,Joan Holub,ALADDIN,YFP,[5HCS],0.0,0.0,0.0
19471,SALEM WITCH TRYOUTS,Mcclymer,SPUL - SIMON PULSE,YFB,[YXW],0.0,0.0,0.0
58526,The Very First Thanksgiving Day,Rhonda Gowler Greene,ALADDIN,YXHB,"[5HCS,1KBB,YFT]",0.0,0.0,0.0
63513,Fix,Leslie Margolis,SIMON PULSE,YXD,[YF],0.0,0.0,0.0
34513,The Gateway,Obert Skye,ALADDIN,YFC,[YFH],0.0,0.0,0.0
51390,Seadogs: An Epic Ocean Operetta,Lisa Wheeler,ALADDIN,YFC,[YFP],0.0,0.0,0.0
10263,Hardy Boys 7: The Opposite Numbers,Scott Lobdell,Papercutz,XADC,[YF],0.0,0.0,0.0
38607,Belgariad 3: Magician's Gambit,David Eddings,Penguin Random House Children's UK,YFH,[5AN],0.0,0.0,0.0
12174,The Last Dragon Chronicles: Fire Star,Chris D'Lacey,Hachette Children's Group,YFB,"[5AK,YFH]",0.0,0.0,0.0
48811,Maggie's Treasured Stone,Regina Richardson,AuthorHouse,YFB,[YXZ],0.0,0.0,0.0
57526,INTERPLANETARY ODYSSEYS - Classic Tales of Interplanetary Adventure Including,Stanley G Weinbaum,LEONAUR,DNT,[FL],0.0,0.0,0.0
42712,Waiting for Christopher,Louise Hawes,iUniverse,YFB,[YXQ],0.0,0.0,0.0
26355,The Guardians III,Michael Kalb,iUniverse,FJ,[FL],0.0,0.0,0.0
70597,The King's Fifth,Scott O'Dell,HOUGHTON MIFFLIN,YFT,[1D],0.0,0.0,0.0
25057,The Toothpaste Millionaire,Jean Merrill,HOUGHTON MIFFLIN,YFA,[YFQ],0.0,0.0,0.0
5715,Talks All Day Has the Courage to Speak,"Carilyn Alarid, Marilyn Fae Markel",Sunstone Press,YDC,[YFJ],0.0,0.0,0.0
2323,Skylore from Planet Earth,Dayle L. Brown,AuthorHouse,YFB,[YNT],0.0,0.0,0.0
17913,The Same Old Story Every Year,Anne Fine,Penguin Random House Children's UK,YFB,"[5AH,YXN]",0.0,0.0,0.0
53546,Rising Storm,Erin Hunter,HarperCollins Publishers,YFH,[5AJ],0.0,0.0,0.0
35856,The Life Shop,Margaret McAllister,Lion Hudson Ltd,YFB,[5AL],0.0,0.0,0.0
33259,Boffin Boy and the Monsters from the Deep,David Orme,Ransom Publishing,YPCA21,"[5AJ,2ACB,XADC,YF]",0.0,0.0,0.0
39120,Boffin Boy and the Red Wolf,David Orme,Ransom Publishing,YPCA21,"[5AJ,2ACB,XADC,YF]",0.0,0.0,0.0
30165,Boffin Boy and the Rock Men,David Orme,Ransom Publishing,YPCA21,"[5AJ,2ACB,XADC,YF]",0.0,0.0,0.0
57009,One Foot Ashore,Jacqueline Dembar Greene,iUniverse,YFT,[1D],0.0,0.0,0.0
42371,Roger Robbie Discovers Dr. J's Secrets,Herb Jr. Rogers,AuthorHouse,YFB,[YX],0.0,0.0,0.0
61874,Kat & Mouse manga volume 2,Alex de Campi,Tokyopop Press Inc,XADC,[YF],0.0,0.0,0.0
73740,Five Get Into Trouble,Enid Blyton,Hachette Children's Group,YFC,[5AK],0.0,0.0,0.0
49972,Famous Five: Five Fall Into Adventure,Enid Blyton,Hachette Children's Group,YFCF,[YFA],0.0,0.0,0.0
73044,"Veronica by Johanna Spyri, Fiction, Historical",Johanna Spyri,Aegypan,YFB,"[1D,YNM]",0.0,0.0,0.0
33702,Kira-Kira,Cynthia Kadohata,ALADDIN,YFA,"[YFN,YXG]",0.0,0.0,0.0
77460,Midnight Rider,Joan Hiatt Harlow,ALADDIN,YFC,"[1KBB,YFP,YFT]",0.0,0.0,0.0
43013,Invisible,Pete Hautman,SIMON PULSE,YXHB,"[YF,YXE]",0.0,0.0,0.0
15755,The Moorchild,Eloise McGraw,ALADDIN,YXD,[YF],0.0,0.0,0.0
22220,Caddie Woodlawn,Carol Ryrie Brink,ALADDIN,YFN,"[1KBB,YFT]",0.0,0.0,0.0
65405,A String in the Harp,Nancy Bond,ALADDIN,YFN,[YFH],0.0,0.0,0.0
24246,Dinner Ladies Don't Count,Bernard Ashley,Penguin Random House Children's UK,YFB,[5AH],0.0,0.0,0.0
4843,The Bed and Breakfast Star,Jacqueline Wilson,Penguin Random House Children's UK,YFB,[5AK],0.0,0.0,0.0
13933,Secrets,Jacqueline Wilson,Penguin Random House Children's UK,YFB,[5AK],0.0,0.0,0.0
74274,The Iliad and the Odyssey,Marcia Williams,Walker Books Ltd,YFJ,[5AF],0.0,0.0,0.0
7894,I'm Ready,Anique Devoe,Trafford Publishing,YFB,[YXW],0.0,0.0,0.0
76157,"Felix, Merle und die Dünenbande",Jutta Lührs,Lührs,YF,[4CA],0.0,0.0,0.0
47489,Double Act,Jacqueline Wilson,Penguin Random House Children's UK,YFB,[5AK],0.0,0.0,0.0
78899,The Foothill Spirits--Book Two,Betty Casbeer Carroll,iUniverse,YFT,"[1KBB,3MLQ-US-B,3MLQ-US-C]",0.0,0.0,0.0
44319,Bad Girls,Jacqueline Wilson,Penguin Random House Children's UK,YFB,[5AK],0.0,0.0,0.0
32373,Lose Yourself,Kendall Adams,HARPERCOLLINS,YXHL,"[YF,YXE]",0.0,0.0,0.0
69012,Tiberius Goes to Rome,Peter Kay,Trafford Publishing,YFT,[1D],0.0,0.0,0.0
34115,Lucky Luke 3 - Dalton City,Morris & Goscinny,Cinebook Ltd,XADC,"[5AJ,YF]",0.0,0.0,0.0
39818,"Amelia Bedelia, Rocket Scientist?",Herman Parish,GREENWILLOW,YFQ,[YFS],0.0,0.0,0.0
57186,"Fish, Chips and Rachmaninoff",Clark James,iUniverse,YFCF,[YNKC],0.0,0.0,0.0
40029,Upsurge,John Teton,iUniverse,FJ,[FL],0.0,0.0,0.0
59358,Plumage from Pegasus,Paul Di Filippo,Cosmos Books,DNT,[FL],0.0,0.0,0.0
69807,Abner & Me,Dan Gutman,HARPERCOLLINS,YFC,[YFR],0.0,0.0,0.0
47521,Chronicles of Ancient Darkness #2: Spirit Walker,Michelle Paver,KATHERINE TEGEN BOOKS,YFC,[YFP],0.0,0.0,0.0
28956,Ms. Coco Is Loco!,Dan Gutman,HARPERCOLLINS,YFQ,[YFS],0.0,0.0,0.0
64745,"#4 Happy Birthday, Mallory!",Laurie Friedman,DARBY CREEK,YF,[5HKA],0.0,0.0,0.0
37412,Broken Dreams,Amanda Hyde,Manor House Publishing Inc.,YFB,[YXJ],0.0,0.0,0.0
55009,Ready to Run,Beverly Scudamore,JAMES LORIMER,YXHB,[YF],0.0,0.0,0.0
26899,Voice of the Valley,Sheena Koops,ORCA BOOK PUBL,YFP,[YXW],0.0,0.0,0.0
67793,Nancy Drew 8,Stefan Petrucha,Papercutz,XADC,[YF],0.0,0.0,0.0
10512,Willow Run,Patricia Reilly Giff,DELL CHILDRENS INTL,YFT,[1KBB],0.0,0.0,0.0
38547,The Recyclone Connection,Nancy Granata,AuthorHouse,YFB,[YX],0.0,0.0,0.0
34772,Ball Don't Lie,Matt de la Peña,DELACORTE PR,YFR,[SFM],0.0,0.0,0.0
